Datetime,Id,Name,Congestion,CongestionLevel
20230518160000,9270,방이동 먹자골목,0.03118,2.0
20230518170000,9270,방이동 먹자골목,0.03289,2.0
20230518180000,9270,방이동 먹자골목,0.03779,2.0
20230518190000,9270,방이동 먹자골목,0.03963,2.0
20230518200000,9270,방이동 먹자골목,0.04066,2.0
20230518210000,9270,방이동 먹자골목,0.03879,2.0
20230518220000,9270,방이동 먹자골목,0.03505,2.0
20230518230000,9270,방이동 먹자골목,0.02988,2.0
20230519000000,6967166,롯데월드어드벤쳐,0.00091,1.0
20230519010000,6967166,롯데월드어드벤쳐,0.0006,1.0
20230519020000,6967166,롯데월드어드벤쳐,0.00052,1.0
20230519030000,6967166,롯데월드어드벤쳐,0.00032,1.0
20230519040000,6967166,롯데월드어드벤쳐,0.00036,1.0
20230519050000,6967166,롯데월드어드벤쳐,0.00064,1.0
20230519060000,6967166,롯데월드어드벤쳐,0.00163,1.0
20230519070000,6967166,롯데월드어드벤쳐,0.0056,1.0
20230519080000,6967166,롯데월드어드벤쳐,0.01243,1.0
20230519090000,6967166,롯데월드어드벤쳐,0.03063,2.0
20230519100000,6967166,롯데월드어드벤쳐,0.02852,2.0
20230519110000,6967166,롯데월드어드벤쳐,0.05351,3.0
20230519120000,6967166,롯데월드어드벤쳐,0.07556,3.0
20230519130000,6967166,롯데월드어드벤쳐,0.07612,3.0
20230519140000,6967166,롯데월드어드벤쳐,0.07076,3.0
20230519150000,6967166,롯데월드어드벤쳐,0.06929,3.0
20230519160000,6967166,롯데월드어드벤쳐,0.06015,3.0
20230519170000,6967166,롯데월드어드벤쳐,0.05665,3.0
20230519180000,6967166,롯데월드어드벤쳐,0.05908,3.0
20230519190000,6967166,롯데월드어드벤쳐,0.04966,2.0
20230519200000,6967166,롯데월드어드벤쳐,0.02257,1.0
20230519210000,6967166,롯데월드어드벤쳐,0.00401,1.0
20230519220000,6967166,롯데월드어드벤쳐,0.00151,1.0
20230519230000,6967166,롯데월드어드벤쳐,0.00052,1.0
20230519000000,187961,롯데월드잠실점,0.00525,1.0
20230519010000,187961,롯데월드잠실점,0.00343,1.0
20230519020000,187961,롯데월드잠실점,0.00297,1.0
20230519030000,187961,롯데월드잠실점,0.00183,1.0
20230519040000,187961,롯데월드잠실점,0.00206,1.0
20230519050000,187961,롯데월드잠실점,0.00366,1.0
20230519060000,187961,롯데월드잠실점,0.00937,1.0
20230519070000,187961,롯데월드잠실점,0.03221,2.0
20230519080000,187961,롯데월드잠실점,0.07151,3.0
20230519090000,187961,롯데월드잠실점,0.17615,3.0
20230519100000,187961,롯데월드잠실점,0.16404,3.0
20230519110000,187961,롯데월드잠실점,0.30775,4.0
20230519120000,187961,롯데월드잠실점,0.43455,4.0
20230519130000,187961,롯데월드잠실점,0.43775,4.0
20230519140000,187961,롯데월드잠실점,0.40691,4.0
20230519150000,187961,롯데월드잠실점,0.39845,4.0
20230519160000,187961,롯데월드잠실점,0.34591,4.0
20230519170000,187961,롯데월드잠실점,0.3258,4.0
20230519180000,187961,롯데월드잠실점,0.33974,4.0
20230519190000,187961,롯데월드잠실점,0.28559,3.0
20230519200000,187961,롯데월드잠실점,0.12977,3.0
20230519210000,187961,롯데월드잠실점,0.02308,1.0
20230519220000,187961,롯데월드잠실점,0.00868,1.0
20230519230000,187961,롯데월드잠실점,0.00297,1.0
20230519000000,188485,롯데백화점잠실점,0.00081,1.0
20230519010000,188485,롯데백화점잠실점,0.00053,1.0
20230519020000,188485,롯데백화점잠실점,0.00045,1.0
20230519030000,188485,롯데백화점잠실점,0.00028,1.0
20230519040000,188485,롯데백화점잠실점,0.00037,1.0
20230519050000,188485,롯데백화점잠실점,0.00057,1.0
20230519060000,188485,롯데백화점잠실점,0.00158,1.0
20230519070000,188485,롯데백화점잠실점,0.00568,1.0
20230519080000,188485,롯데백화점잠실점,0.0119,1.0
20230519090000,188485,롯데백화점잠실점,0.02863,2.0
20230519100000,188485,롯데백화점잠실점,0.02729,2.0
20230519110000,188485,롯데백화점잠실점,0.05076,3.0
20230519120000,188485,롯데백화점잠실점,0.07098,3.0
20230519130000,188485,롯데백화점잠실점,0.07236,3.0
20230519140000,188485,롯데백화점잠실점,0.06895,3.0
20230519150000,188485,롯데백화점잠실점,0.06631,3.0
20230519160000,188485,롯데백화점잠실점,0.05701,3.0
20230519170000,188485,롯데백화점잠실점,0.05352,3.0
20230519180000,188485,롯데백화점잠실점,0.05551,3.0
20230519190000,188485,롯데백화점잠실점,0.04654,2.0
20230519200000,188485,롯데백화점잠실점,0.02107,1.0
20230519210000,188485,롯데백화점잠실점,0.00382,1.0
20230519220000,188485,롯데백화점잠실점,0.00142,1.0
20230519230000,188485,롯데백화점잠실점,0.00045,1.0
20230519000000,188592,롯데마트제타플렉스점,0.00036,1.0
20230519010000,188592,롯데마트제타플렉스점,0.00018,1.0
20230519020000,188592,롯데마트제타플렉스점,0.00018,1.0
20230519030000,188592,롯데마트제타플렉스점,9e-05,1.0
20230519040000,188592,롯데마트제타플렉스점,0.00054,1.0
20230519050000,188592,롯데마트제타플렉스점,9e-05,1.0
20230519060000,188592,롯데마트제타플렉스점,9e-05,1.0
20230519070000,188592,롯데마트제타플렉스점,0.00036,1.0
20230519080000,188592,롯데마트제타플렉스점,0.00474,1.0
20230519090000,188592,롯데마트제타플렉스점,0.01368,1.0
20230519100000,188592,롯데마트제타플렉스점,0.01103,1.0
20230519110000,188592,롯데마트제타플렉스점,0.02863,2.0
20230519120000,188592,롯데마트제타플렉스점,0.0403,2.0
20230519130000,188592,롯데마트제타플렉스점,0.03848,2.0
20230519140000,188592,롯데마트제타플렉스점,0.03292,2.0
20230519150000,188592,롯데마트제타플렉스점,0.03383,2.0
20230519160000,188592,롯데마트제타플렉스점,0.02735,2.0
20230519170000,188592,롯데마트제타플렉스점,0.02717,2.0
20230519180000,188592,롯데마트제타플렉스점,0.02954,2.0
20230519190000,188592,롯데마트제타플렉스점,0.02462,1.0
20230519200000,188592,롯데마트제타플렉스점,0.01067,1.0
20230519210000,188592,롯데마트제타플렉스점,0.00137,1.0
20230519220000,188592,롯데마트제타플렉스점,0.00082,1.0
20230519230000,188592,롯데마트제타플렉스점,0.00027,1.0
20230519000000,5783805,롯데백화점에비뉴엘월드타워점,0.00273,1.0
20230519010000,5783805,롯데백화점에비뉴엘월드타워점,0.0023,1.0
20230519020000,5783805,롯데백화점에비뉴엘월드타워점,0.00162,1.0
20230519030000,5783805,롯데백화점에비뉴엘월드타워점,0.00196,1.0
20230519040000,5783805,롯데백화점에비뉴엘월드타워점,0.00154,1.0
20230519050000,5783805,롯데백화점에비뉴엘월드타워점,0.00145,1.0
20230519060000,5783805,롯데백화점에비뉴엘월드타워점,0.00478,1.0
20230519070000,5783805,롯데백화점에비뉴엘월드타워점,0.01118,1.0
20230519080000,5783805,롯데백화점에비뉴엘월드타워점,0.02321,1.0
20230519090000,5783805,롯데백화점에비뉴엘월드타워점,0.03976,2.0
20230519100000,5783805,롯데백화점에비뉴엘월드타워점,0.08916,3.0
20230519110000,5783805,롯데백화점에비뉴엘월드타워점,0.16774,3.0
20230519120000,5783805,롯데백화점에비뉴엘월드타워점,0.23164,3.0
20230519130000,5783805,롯데백화점에비뉴엘월드타워점,0.24717,3.0
20230519140000,5783805,롯데백화점에비뉴엘월드타워점,0.24358,3.0
20230519150000,5783805,롯데백화점에비뉴엘월드타워점,0.22703,3.0
20230519160000,5783805,롯데백화점에비뉴엘월드타워점,0.2243,3.0
20230519170000,5783805,롯데백화점에비뉴엘월드타워점,0.22456,3.0
20230519180000,5783805,롯데백화점에비뉴엘월드타워점,0.24563,3.0
20230519190000,5783805,롯데백화점에비뉴엘월드타워점,0.23684,3.0
20230519200000,5783805,롯데백화점에비뉴엘월드타워점,0.19964,3.0
20230519210000,5783805,롯데백화점에비뉴엘월드타워점,0.12781,3.0
20230519220000,5783805,롯데백화점에비뉴엘월드타워점,0.0459,2.0
20230519230000,5783805,롯데백화점에비뉴엘월드타워점,0.00503,1.0
20230519000000,5799875,롯데월드몰,0.01363,1.0
20230519010000,5799875,롯데월드몰,0.00743,1.0
20230519020000,5799875,롯데월드몰,0.01239,1.0
20230519030000,5799875,롯데월드몰,0.00867,1.0
20230519040000,5799875,롯데월드몰,0.00496,1.0
20230519050000,5799875,롯데월드몰,0.0062,1.0
20230519060000,5799875,롯데월드몰,0.00805,1.0
20230519070000,5799875,롯데월드몰,0.00186,1.0
20230519080000,5799875,롯데월드몰,0.00372,1.0
20230519090000,5799875,롯데월드몰,0.00248,1.0
20230519100000,5799875,롯데월드몰,0.0031,1.0
20230519110000,5799875,롯데월드몰,0.0031,1.0
20230519120000,5799875,롯데월드몰,0.0062,1.0
20230519130000,5799875,롯데월드몰,0.00558,1.0
20230519140000,5799875,롯데월드몰,0.00496,1.0
20230519150000,5799875,롯데월드몰,0.00434,1.0
20230519160000,5799875,롯데월드몰,0.00434,1.0
20230519170000,5799875,롯데월드몰,0.00434,1.0
20230519180000,5799875,롯데월드몰,0.0031,1.0
20230519190000,5799875,롯데월드몰,0.00124,1.0
20230519200000,5799875,롯데월드몰,0.00496,1.0
20230519210000,5799875,롯데월드몰,0.00186,1.0
20230519220000,5799875,롯데월드몰,0.01218,1.0
20230519230000,5799875,롯데월드몰,0.00867,1.0
20230519000000,384515,올림픽공원세계평화의문,,
20230519010000,384515,올림픽공원세계평화의문,,
20230519020000,384515,올림픽공원세계평화의문,,
20230519030000,384515,올림픽공원세계평화의문,,
20230519040000,384515,올림픽공원세계평화의문,,
20230519050000,384515,올림픽공원세계평화의문,,
20230519060000,384515,올림픽공원세계평화의문,,
20230519070000,384515,올림픽공원세계평화의문,0.032,2.0
20230519080000,384515,올림픽공원세계평화의문,0.09918,3.0
20230519090000,384515,올림픽공원세계평화의문,0.17745,3.0
20230519100000,384515,올림픽공원세계평화의문,0.19994,3.0
20230519110000,384515,올림픽공원세계평화의문,0.18885,3.0
20230519120000,384515,올림픽공원세계평화의문,0.13911,3.0
20230519130000,384515,올림픽공원세계평화의문,0.11217,3.0
20230519140000,384515,올림픽공원세계평화의문,0.07541,3.0
20230519150000,384515,올림픽공원세계평화의문,0.0713,3.0
20230519160000,384515,올림픽공원세계평화의문,0.07003,3.0
20230519170000,384515,올림픽공원세계평화의문,0.07415,3.0
20230519180000,384515,올림픽공원세계평화의문,0.07288,3.0
20230519190000,384515,올림픽공원세계평화의문,0.0827,3.0
20230519200000,384515,올림픽공원세계평화의문,0.07541,3.0
20230519210000,384515,올림픽공원세계평화의문,0.04721,2.0
20230519220000,384515,올림픽공원세계평화의문,0.03961,2.0
20230519230000,384515,올림픽공원세계평화의문,0.00127,1.0
20230519000000,188633,올림픽공원,0.00368,1.0
20230519010000,188633,올림픽공원,0.00284,1.0
20230519020000,188633,올림픽공원,0.00252,1.0
20230519030000,188633,올림픽공원,0.00213,1.0
20230519040000,188633,올림픽공원,0.00221,1.0
20230519050000,188633,올림픽공원,0.00318,1.0
20230519060000,188633,올림픽공원,0.00569,1.0
20230519070000,188633,올림픽공원,0.00855,1.0
20230519080000,188633,올림픽공원,0.01183,1.0
20230519090000,188633,올림픽공원,0.01505,1.0
20230519100000,188633,올림픽공원,0.01698,1.0
20230519110000,188633,올림픽공원,0.01811,1.0
20230519120000,188633,올림픽공원,0.01807,1.0
20230519130000,188633,올림픽공원,0.01809,1.0
20230519140000,188633,올림픽공원,0.01929,1.0
20230519150000,188633,올림픽공원,0.02053,1.0
20230519160000,188633,올림픽공원,0.02138,1.0
20230519170000,188633,올림픽공원,0.02542,2.0
20230519180000,188633,올림픽공원,0.0307,2.0
20230519190000,188633,올림픽공원,0.03121,2.0
20230519200000,188633,올림픽공원,0.02951,2.0
20230519210000,188633,올림픽공원,0.02684,2.0
20230519220000,188633,올림픽공원,0.02607,2.0
20230519230000,188633,올림픽공원,0.00856,1.0
20230519000000,9273,잠실역 롯데월드,0.01318,1.0
20230519010000,9273,잠실역 롯데월드,0.01201,1.0
20230519020000,9273,잠실역 롯데월드,0.01214,1.0
20230519030000,9273,잠실역 롯데월드,0.01195,1.0
20230519040000,9273,잠실역 롯데월드,0.01188,1.0
20230519050000,9273,잠실역 롯데월드,0.01225,1.0
20230519060000,9273,잠실역 롯데월드,0.015,1.0
20230519070000,9273,잠실역 롯데월드,0.01897,1.0
20230519080000,9273,잠실역 롯데월드,0.02544,2.0
20230519090000,9273,잠실역 롯데월드,0.03626,2.0
20230519100000,9273,잠실역 롯데월드,0.04374,2.0
20230519110000,9273,잠실역 롯데월드,0.05056,3.0
20230519120000,9273,잠실역 롯데월드,0.05547,3.0
20230519130000,9273,잠실역 롯데월드,0.05856,3.0
20230519140000,9273,잠실역 롯데월드,0.06117,3.0
20230519150000,9273,잠실역 롯데월드,0.05944,3.0
20230519160000,9273,잠실역 롯데월드,0.05603,3.0
20230519170000,9273,잠실역 롯데월드,0.05537,3.0
20230519180000,9273,잠실역 롯데월드,0.05707,3.0
20230519190000,9273,잠실역 롯데월드,0.04711,2.0
20230519200000,9273,잠실역 롯데월드,0.03868,2.0
20230519210000,9273,잠실역 롯데월드,0.02977,2.0
20230519220000,9273,잠실역 롯데월드,0.02397,1.0
20230519230000,9273,잠실역 롯데월드,0.01675,1.0
20230519000000,9270,방이동 먹자골목,0.02629,2.0
20230519010000,9270,방이동 먹자골목,0.02411,1.0
20230519020000,9270,방이동 먹자골목,0.02149,1.0
20230519030000,9270,방이동 먹자골목,0.02066,1.0
20230519040000,9270,방이동 먹자골목,0.01994,1.0
20230519050000,9270,방이동 먹자골목,0.02094,1.0
20230519060000,9270,방이동 먹자골목,0.02284,1.0
20230519070000,9270,방이동 먹자골목,0.0245,1.0
20230519080000,9270,방이동 먹자골목,0.02673,2.0
20230519090000,9270,방이동 먹자골목,0.02923,2.0
20230519100000,9270,방이동 먹자골목,0.03029,2.0
20230519110000,9270,방이동 먹자골목,0.03483,2.0
20230519120000,9270,방이동 먹자골목,0.03541,2.0
20230519130000,9270,방이동 먹자골목,0.03325,2.0
20230519140000,9270,방이동 먹자골목,0.03485,2.0
20230519150000,9270,방이동 먹자골목,0.03377,2.0
20230519160000,9270,방이동 먹자골목,0.03228,2.0
20230519170000,9270,방이동 먹자골목,0.03463,2.0
20230519180000,9270,방이동 먹자골목,0.03928,2.0
20230519190000,9270,방이동 먹자골목,0.04409,2.0
20230519200000,9270,방이동 먹자골목,0.04523,2.0
20230519210000,9270,방이동 먹자골목,0.04351,2.0
20230519220000,9270,방이동 먹자골목,0.04019,2.0
20230519230000,9270,방이동 먹자골목,0.03364,2.0
20230520000000,6967166,롯데월드어드벤쳐,0.00048,1.0
20230520010000,6967166,롯데월드어드벤쳐,0.00056,1.0
20230520020000,6967166,롯데월드어드벤쳐,0.00036,1.0
20230520030000,6967166,롯데월드어드벤쳐,0.00044,1.0
20230520040000,6967166,롯데월드어드벤쳐,0.00048,1.0
20230520050000,6967166,롯데월드어드벤쳐,0.00068,1.0
20230520060000,6967166,롯데월드어드벤쳐,0.00103,1.0
20230520070000,6967166,롯데월드어드벤쳐,0.00401,1.0
20230520080000,6967166,롯데월드어드벤쳐,0.00659,1.0
20230520090000,6967166,롯데월드어드벤쳐,0.02602,2.0
20230520100000,6967166,롯데월드어드벤쳐,0.03349,2.0
20230520110000,6967166,롯데월드어드벤쳐,0.06861,3.0
20230520120000,6967166,롯데월드어드벤쳐,0.09157,3.0
20230520130000,6967166,롯데월드어드벤쳐,0.10675,3.0
20230520140000,6967166,롯데월드어드벤쳐,0.1137,3.0
20230520150000,6967166,롯데월드어드벤쳐,0.11315,3.0
20230520160000,6967166,롯데월드어드벤쳐,0.10679,3.0
20230520170000,6967166,롯데월드어드벤쳐,0.10079,3.0
20230520180000,6967166,롯데월드어드벤쳐,0.08764,3.0
20230520190000,6967166,롯데월드어드벤쳐,0.07092,3.0
20230520200000,6967166,롯데월드어드벤쳐,0.03329,2.0
20230520210000,6967166,롯데월드어드벤쳐,0.00425,1.0
20230520220000,6967166,롯데월드어드벤쳐,0.00099,1.0
20230520230000,6967166,롯데월드어드벤쳐,0.00068,1.0
20230520000000,187961,롯데월드잠실점,0.00274,1.0
20230520010000,187961,롯데월드잠실점,0.0032,1.0
20230520020000,187961,롯데월드잠실점,0.00206,1.0
20230520030000,187961,롯데월드잠실점,0.00251,1.0
20230520040000,187961,롯데월드잠실점,0.00274,1.0
20230520050000,187961,롯데월드잠실점,0.00388,1.0
20230520060000,187961,롯데월드잠실점,0.00594,1.0
20230520070000,187961,롯데월드잠실점,0.02308,1.0
20230520080000,187961,롯데월드잠실점,0.03793,2.0
20230520090000,187961,롯데월드잠실점,0.14965,3.0
20230520100000,187961,롯데월드잠실점,0.1926,3.0
20230520110000,187961,롯데월드잠실점,0.39457,4.0
20230520120000,187961,롯데월드잠실점,0.52663,4.0
20230520130000,187961,롯데월드잠실점,0.6139,4.0
20230520140000,187961,롯데월드잠실점,0.65388,4.0
